"Date_exported","Period","Organisation unit","Number of fixed sessions planned","Daily fixed sessions conducted","Number of outreach sessions planned","FS_SS visits conducted by the LGA team ","OS_SS visits conducted by the LGA team ","Daily Fixed Sessions Reporting rate","Daily Outreach Sessions Reporting rate","Daily outreach sessions conducted","FS_Number of children given BCG","FS_Number vaccinated _Penta 1","FS_Number vaccinated _Penta2","FS_Number vaccinated _Penta3","FS_Number of children given IPV","FS_Number vaccinated _Measles","FS_BCG doses opened for session","FS_Doses opened  for  session_Measles","FS_Doses opened for session_Penta","FS_IPV doses opened for session","OS_Number of children given BCG","OS_Number vaccinated_Penta1","OS_Number vaccinated_Penta2","OS_Number vaccinated_Penta3","OS_Number of children given IPV","OS_Number vaccinated_Measles","OS_BCG doses opened for session","OS_Doses opened for session_Penta","OS_IPV doses opened for session","OS_Doses opened for session_Measles","Total BCG doses opened for fixed and outreach sessions","Total Number of children given BCG in fixed and outreach sessions","Total Measles doses utilized in fixed and outreach sessions","Total Number of children vaccinated with Measles in fixed and outreach sessions","Total Penta doses utilized in fixed and outreach sessions","Total Number of children vaccinated with Penta (1, 2 or 3) in outreach sessions","Total Number of children vaccinated with Penta (1, 2 or 3) in fixed sessions","Total Number of children vaccinated with Penta (1, 2 or 3) in fixed and outreach sessions","Total IPV doses utilized in fixed and outreach sessions","Total Number of children vaccinated with IPV in fixed and outreach sessions"
"2018-12-06 09:27:49","2018W46","Sokoto","504.0",351,465,196,121,6.53753026634383,5.33383066020142,286,1139,1117,1028,991,1094,952,4976,2242,3874,2644,630,853,748,748,698,612,3410,2803,1792,1783,8386,1769,4025,1564,6677,2349,3136,5485,4436,1792
"2018-12-06 09:27:49","2018W46","Taraba","351.0",285,278,140,58,3.96825396825397,2.85714285714286,205,929,852,710,747,777,683,2387,1309,2816,1628,239,454,432,439,439,311,854,1352,756,579,3241,1168,1888,994,4168,1325,2309,3634,2384,1216
"2018-12-06 09:27:49","2018W46","Yobe","236.0",171,319,85,86,4.24107142857143,4.32298136645963,174,633,782,660,645,600,569,1998,1174,2458,1214,242,533,451,497,829,402,1184,1820,1365,915,3182,875,2089,971,4278,1481,2087,3568,2579,1429
"2018-12-06 09:27:49","2018W46","Zamfara","461.0",320,404,123,60,6.27943485086342,4.48025152289251,228,1137,1214,1133,1122,1097,1066,4816,2294,3860,2470,564,641,615,615,648,602,3090,2296,1655,1506,7906,1701,3800,1668,6156,1871,3469,5340,4125,1745
"2018-12-06 09:27:49","2018W47","Adamawa","312.0",218,208,86,33,3.84005636779989,1.97458791208791,115,997,864,717,777,773,691,2287,1393,2672,1699,303,334,275,334,378,360,664,1077,877,611,2951,1300,2004,1051,3749,943,2358,3301,2576,1151
"2018-12-06 09:27:49","2018W47","Bauchi","648.0",553,499,172,117,6.99734278122232,4.34730105059775,360,1748,1785,1574,1451,1545,1312,5943,2791,5796,2959,597,853,768,765,784,694,2426,2789,1509,1397,8369,2345,4188,2006,8585,2386,4810,7196,4468,2329
"2018-12-06 09:27:49","2018W47","Bayelsa","104.0",104,95,46,76,5.01930501930502,3.19488817891374,70,322,387,343,323,332,286,1550,785,1438,807,168,166,140,163,145,130,772,672,460,412,2322,490,1197,416,2110,469,1053,1522,1267,477
"2018-12-06 09:27:49","2018W47","Borno","434.0",328,303,164,112,6.28111834546151,3.59344724326229,204,1823,1671,1435,1311,1278,1124,4779,2350,5118,2605,519,934,837,885,936,858,2167,3022,1941,1452,6946,2342,3802,1982,8140,2656,4417,7073,4546,2214
"2018-12-06 09:27:49","2018W47","Gombe","200.0",146,126,26,10,3.38589981447124,1.57955865272938,68,607,595,552,518,540,391,1336,644,1695,935,54,152,138,143,142,126,245,478,362,252,1581,661,896,517,2173,433,1665,2098,1297,682
"2018-12-06 09:27:49","2018W47","Jigawa","384.0",266,844,147,263,5.21262002743484,8.51648351648352,434,1345,1311,1125,1189,1206,1037,3625,2060,4184,2513,625,1294,1137,1255,1454,1154,3364,4716,3485,2796,6989,1970,4856,2191,8900,3686,3625,7311,5998,2660
"2018-12-06 09:27:49","2018W47","Kaduna","749.0",683,720,276,172,6.51779749976143,5.82505729564553,610,3560,2979,2264,2478,2557,2512,8073,4211,8856,4433,1023,1723,1423,1703,1767,1640,3573,5603,3127,3050,11646,4583,7261,4152,14459,4849,7721,12570,7560,4324
"2018-12-06 09:27:49","2018W47","Kano","838.0",742,626,367,190,7.78267254038179,5.62611525139078,536,4418,3774,3361,3174,3359,2730,11570,5428,11489,4962,796,1223,1124,1172,1236,946,4080,3922,1785,2624,15650,5214,8052,3676,15411,3519,10309,13828,6747,4595
"2018-12-06 09:27:49","2018W47","Katsina","610.0",471,240,189,49,4.20273043633443,1.17857142857143,132,1369,1901,1545,1565,1710,1335,4323,2877,6141,3522,150,317,274,260,299,354,687,1200,628,797,5010,1519,3674,1689,7341,851,5011,5862,4150,2009
"2018-12-06 09:27:49","2018W47","Kebbi","273.0",222,271,114,78,4.08689248895434,3.50230414746544,190,885,895,764,874,893,854,2494,1476,2940,1680,444,596,570,668,636,606,1424,2088,1300,960,3918,1329,2436,1460,5028,1834,2533,4367,2980,1529
"2018-12-06 09:27:49","2018W47","Kogi","188.0",145,190,48,38,1.92511949017525,1.75415282392027,132,973,882,809,826,850,857,2031,1209,2796,1380,380,568,443,524,566,565,1294,1824,949,905,3325,1353,2114,1422,4620,1535,2517,4052,2329,1416
"2018-12-06 09:27:49","2018W47","Nasarawa","436.0",387,277,77,35,5.67615136403637,3.60809621589909,246,1065,1043,873,860,984,860,3331,1637,3157,1800,240,339,348,281,273,234,858,955,688,553,4189,1305,2190,1094,4112,968,2776,3744,2488,1257
"2018-12-06 09:27:49","2018W47","Niger","330.0",231,250,79,63,2.0573566084788,1.59522324213528,179,1488,1364,1149,1160,1141,1099,3384,1727,4109,1891,669,724,633,724,786,844,1624,2085,1122,1209,5008,2157,2936,1943,6194,2081,3673,5754,3013,1927
"2018-12-06 09:27:49","2018W47","Plateau","707.0",429,315,142,41,5.06912442396313,2.04588457899716,173,1284,1395,1273,1191,1262,1031,4158,2029,4506,2471,235,372,346,326,323,274,1034,1335,945,615,5192,1519,2644,1305,5841,1044,3859,4903,3416,1585
"2018-12-06 09:27:49","2018W47","Sokoto","478.0",319,454,141,100,5.94151611100764,4.90488623647893,263,802,966,909,972,924,764,3902,1985,3406,2159,556,690,636,646,677,537,2957,2592,1689,1580,6859,1358,3565,1301,5998,1972,2847,4819,3848,1601
"2018-12-06 09:27:49","2018W47","Taraba","350.0",297,277,109,60,4.13533834586466,2.82926829268293,203,974,799,692,716,734,687,2462,1355,2756,1529,242,390,380,432,428,287,784,1414,874,644,3246,1216,1999,974,4170,1202,2207,3409,2403,1162
"2018-12-06 09:27:49","2018W47","Yobe","206.0",162,208,79,69,4.01785714285714,3.72670807453416,150,628,874,757,714,702,594,1914,1276,2615,1454,260,471,432,452,584,450,1275,1726,1001,886,3189,888,2162,1044,4341,1355,2345,3700,2455,1286
"2018-12-06 09:27:49","2018W47","Zamfara","456.0",351,398,130,77,6.88775510204082,5.24661033601886,267,1262,1455,1244,1231,1318,1159,4986,2728,4550,2778,605,786,720,716,699,644,3150,2672,1744,1937,8136,1867,4665,1803,7222,2222,3930,6152,4522,2017
"2018-12-06 09:27:49","2018W48","Adamawa","303.0",194,206,73,30,3.41729786859257,1.87156593406593,109,977,815,687,718,812,642,2174,1318,2608,1356,330,375,317,353,358,339,837,1112,655,633,3011,1307,1951,981,3720,1045,2220,3265,2011,1170
"2018-12-06 09:27:49","2018W48","Bauchi","567.0",445,411,150,102,5.63077312413008,3.00688322666345,249,1654,1584,1411,1456,1467,1156,4874,2374,4892,2305,326,587,607,620,611,528,1632,2016,1155,1053,6506,1980,3427,1684,6908,1814,4451,6265,3460,2078
"2018-12-06 09:27:49","2018W48","Bayelsa","152.0",122,138,42,55,5.88803088803089,3.92514833409402,86,286,397,353,347,382,306,1505,772,1474,903,169,197,211,172,173,178,1103,864,602,533,2608,455,1305,484,2338,580,1097,1677,1505,555
"2018-12-06 09:27:49","2018W48","Borno","435.0",331,289,145,86,6.33856759862122,3.01215430685221,171,1858,1836,1521,1514,1487,1191,4702,2312,5501,2607,487,891,821,843,847,762,1894,2954,1805,1325,6596,2345,3637,1953,8455,2555,4871,7426,4412,2334
"2018-12-06 09:27:49","2018W48","Gombe","166.0",140,100,31,9,3.24675324675325,1.27758420441347,55,676,681,564,575,626,451,1285,834,1901,999,49,109,107,129,122,108,205,440,395,198,1490,725,1032,559,2341,345,1820,2165,1394,748
"2018-12-06 09:27:49","2018W48","Jigawa","448.0",348,277,177,46,6.81951793062904,2.08006279434851,106,1743,1712,1492,1605,1639,1252,4659,2431,5617,3095,191,285,240,309,308,269,704,1123,792,650,5363,1934,3081,1521,6740,834,4809,5643,3887,1947
"2018-12-06 09:27:49","2018W48","Kaduna","763.0",651,594,319,150,6.2124248496994,4.03934300993124,423,3765,3212,2683,2681,2735,2485,8719,4175,9480,4737,652,1110,969,1229,1218,1114,2197,3606,2138,2137,10916,4417,6312,3599,13086,3308,8576,11884,6875,3953
"2018-12-06 09:27:49","2018W48","Kano","925.0",831,660,433,190,8.71617369414726,5.227248871628,498,4709,4478,3983,4217,4233,3161,12617,6081,13533,5917,860,1115,1152,1313,1335,920,4326,3925,1891,2333,16943,5569,8414,4081,17458,3580,12678,16258,7808,5568
"2018-12-06 09:27:49","2018W48","Katsina","708.0",563,441,312,115,5.02364593557598,2.125,238,1618,2415,2000,1985,1962,1847,4993,3978,7788,4242,218,628,503,494,490,703,1143,2195,1308,1403,6136,1836,5381,2550,9983,1625,6400,8025,5550,2452
"2018-12-06 09:27:49","2018W48","Kebbi","303.0",215,327,102,78,3.9580265095729,2.78341013824885,151,860,777,725,829,884,725,2519,1348,2639,1618,483,664,641,509,561,432,1398,1835,872,803,3917,1343,2151,1157,4474,1814,2331,4145,2490,1445
"2018-12-06 09:27:49","2018W48","Kogi","153.0",117,145,140,53,1.55337227827934,1.2624584717608,95,720,687,611,631,623,601,1510,833,1946,984,266,503,366,408,446,437,798,1397,894,722,2308,986,1555,1038,3343,1277,1929,3206,1878,1069
"2018-12-06 09:27:49","2018W48","Nasarawa","389.0",349,259,46,49,5.11880316808448,2.68407157524201,183,895,979,678,708,700,780,2714,1377,2805,1502,148,211,184,228,231,151,626,692,545,310,3340,1043,1687,931,3497,623,2365,2988,2047,931
"2018-12-06 09:27:49","2018W48","Niger","157.0",127,87,44,17,1.13110081938012,0.52579983958649,59,1129,889,710,642,644,572,1811,993,2410,999,231,255,237,246,273,215,500,783,329,340,2311,1360,1333,787,3193,738,2241,2979,1328,917
"2018-12-06 09:27:49","2018W48","Plateau","391.0",242,179,75,31,2.85950608531254,1.0406811731315,88,940,918,862,717,809,676,2783,1370,3074,1551,137,179,137,161,205,145,622,600,430,342,3405,1077,1712,821,3674,477,2497,2974,1981,1014
"2018-12-06 09:27:49","2018W48","Sokoto","428.0",241,390,117,59,4.48873160737568,3.35695635956733,180,752,781,726,690,738,651,3223,1623,2772,1659,362,500,484,490,535,442,2006,1801,1156,1128,5229,1114,2751,1093,4573,1474,2197,3671,2815,1273
"2018-12-06 09:27:49","2018W48","Taraba","357.0",272,295,139,83,3.78724589250905,2.1184668989547,152,1043,870,670,615,605,733,2465,1295,2563,1398,238,355,335,353,322,324,759,1027,589,578,3224,1281,1873,1057,3590,1043,2155,3198,1987,927
"2018-12-06 09:27:49","2018W48","Yobe","253.0",194,347,130,143,4.81150793650794,4.32298136645963,174,645,954,850,845,872,719,2085,1499,2813,1677,161,442,408,441,440,373,1069,1605,962,906,3154,806,2405,1092,4418,1291,2649,3940,2639,1312
"2018-12-06 09:27:49","2018W48","Zamfara","448.0",292,422,131,79,5.72998430141287,4.7160542346237,240,832,1092,987,998,1055,994,3765,2105,3516,2290,472,724,657,654,645,534,2529,2557,1731,1546,6294,1304,3651,1528,6073,2035,3077,5112,4021,1700
